id,subject,catalog_number,code,academic_group,academic_org,career_level,effective_year,level,department,title
128973,CASAR,918S,CASAR 918S,GRS,CASAR,GRAD,2024,Graduate,CASAR,CASAR 918S
128982,CASAR,986,CASAR 986,GRS,CASAR,GRAD,2024,Graduate,CASAR,CASAR 986
129008,CASAS,713,CASAS 713,GRS,CASAS,GRAD,2024,Graduate,CASAS,CASAS 713
129012,CASAS,725,CASAS 725,GRS,CASAS,GRAD,2024,Graduate,CASAS,CASAS 725
130864,CASEN,993S,CASEN 993S,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 993S
132827,CASPO,791,CASPO 791,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 791
128565,CASAH,798,CASAH 798,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 798
128576,CASAH,812,CASAH 812,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 812
128627,CASAH,886,CASAH 886,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 886
128646,CASAH,902,CASAH 902,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 902
129078,CASAS,982,CASAS 982,GRS,CASAS,GRAD,2024,Graduate,CASAS,CASAS 982
131460,CASHI,800,CASHI 800,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 800
131491,CASHI,815,CASHI 815,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 815
129357,CASBI,936,CASBI 936,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 936
129420,CASCH,633,CASCH 633,GRS,CASCH,GRAD,2024,Graduate,CASCH,CASCH 633
129431,CASCH,646,CASCH 646,GRS,CASCH,GRAD,2024,Graduate,CASCH,CASCH 646
131028,CASGE,638E,CASGE 638E,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASGE 638E
132901,CASPO,904,CASPO 904,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 904
132922,CASPO,971,CASPO 971,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 971
133033,CASPS,822,CASPS 822,GRS,CASPS,GRAD,2024,Graduate,CASPS,CASPS 822
129599,CASCL,799E,CASCL 799E,GRS,CASCL,GRAD,2024,Graduate,CASCL,CASCL 799E
129615,CASCL,977,CASCL 977,GRS,CASCL,GRAD,2024,Graduate,CASCL,CASCL 977
129662,CASCN,942,CASCN 942,GRS,CASNE,GRAD,2024,Graduate,CASNE,CASCN 942
132642,CASPH,660,CASPH 660,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 660
132729,CASPH,858,CASPH 858,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 858
132734,CASPH,871,CASPH 871,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 871
132767,CASPH,994,CASPH 994,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 994
128827,CASAN,840,CASAN 840,GRS,CASAN,GRAD,2024,Graduate,CASAN,CASAN 840
133490,CASRN,734,CASRN 734,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 734
133521,CASRN,765,CASRN 765,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 765
133549,CASRN,799,CASRN 799,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 799
133614,CASRN,992,CASRN 992,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 992
133616,CASRN,994,CASRN 994,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 994
133899,CASWR,699,CASWR 699,GRS,CASWR,GRAD,2024,Graduate,CASWR,CASWR 699
133903,CASXL,656,CASXL 656,GRS,SUM,GRAD,2024,Graduate,SUM,CASXL 656
133908,CASXL,951,CASXL 951,GRS,SUM,GRAD,2024,Graduate,SUM,CASXL 951
133910,CASXL,981S,CASXL 981S,GRS,SUM,GRAD,2024,Graduate,SUM,CASXL 981S
133924,CASXL,988S,CASXL 988S,GRS,SUM,GRAD,2024,Graduate,SUM,CASXL 988S
129710,CASCS,901S,CASCS 901S,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 901S
129718,CASCS,921S,CASCS 921S,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 921S
129723,CASCS,930,CASCS 930,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 930
129731,CASCS,935,CASCS 935,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 935
129814,CASEC,709,CASEC 709,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 709
131561,CASHI,851,CASHI 851,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 851
131563,CASHI,852E,CASHI 852E,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 852E
131712,CASHI,903,CASHI 903,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 903
131752,CASHI,986,CASHI 986,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 986
131773,CASIR,610,CASIR 610,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 610
133749,CASSO,834,CASSO 834,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 834
133778,CASSO,859,CASSO 859,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 859
133787,CASSO,900,CASSO 900,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 900
133788,CASSO,901S,CASSO 901S,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 901S
130049,CASEC,945,CASEC 945,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 945
130056,CASEC,951,CASEC 951,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 951
130086,CASEC,967,CASEC 967,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 967
130102,CASEC,974,CASEC 974,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 974
130105,CASEC,976,CASEC 976,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 976
130139,CASEC,996,CASEC 996,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 996
131968,CASIR,983,CASIR 983,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 983
130383,CASEN,728,CASEN 728,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 728
130454,CASEN,740,CASEN 740,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 740
129554,CASCL,710,CASCL 710,GRS,CASCL,GRAD,2024,Graduate,CASCL,CASCL 710
131724,CASHI,957,CASHI 957,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 957
131739,CASHI,975,CASHI 975,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 975
131751,CASHI,985,CASHI 985,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 985
131770,CASIR,604,CASIR 604,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 604
131771,CASIR,605,CASIR 605,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 605
131778,CASIR,645E,CASIR 645E,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 645E
131782,CASIR,661,CASIR 661,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 661
133752,CASSO,837,CASSO 837,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 837
133782,CASSO,890,CASSO 890,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 890
133855,CASSO,948S,CASSO 948S,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 948S
133864,CASSO,982,CASSO 982,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 982
133865,CASSO,983,CASSO 983,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 983
133867,CASSO,985,CASSO 985,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 985
130030,CASEC,933,CASEC 933,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 933
130052,CASEC,948,CASEC 948,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 948
130085,CASEC,967S,CASEC 967S,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 967S
130095,CASEC,971,CASEC 971,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 971
130100,CASEC,973,CASEC 973,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 973
130106,CASEC,977,CASEC 977,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 977
131964,CASIR,981,CASIR 981,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 981
132018,CASLF,621,CASLF 621,GRS,CASRS,GRAD,2024,Graduate,CASRS,CASLF 621
132019,CASLF,641,CASLF 641,GRS,CASRS,GRAD,2024,Graduate,CASRS,CASLF 641
130375,CASEN,727,CASEN 727,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 727
130455,CASEN,741,CASEN 741,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 741
132317,CASMA,750,CASMA 750,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 750
132344,CASMA,775,CASMA 775,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 775
132347,CASMA,779,CASMA 779,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 779
130623,CASEN,788,CASEN 788,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 788
130630,CASEN,791,CASEN 791,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 791
130655,CASEN,796,CASEN 796,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 796
130662,CASEN,815,CASEN 815,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 815
131818,CASIR,712,CASIR 712,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 712
128717,CASAM,902,CASAM 902,GRS,CASAM,GRAD,2024,Graduate,CASAM,CASAM 902
128417,CASAA,902,CASAA 902,GRS,CASAA,GRAD,2024,Graduate,CASAA,CASAA 902
131831,CASIR,718,CASIR 718,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 718
128726,CASAM,945,CASAM 945,GRS,CASAM,GRAD,2024,Graduate,CASAM,CASAM 945
132128,CASLS,851,CASLS 851,GRS,CASRS,GRAD,2024,Graduate,CASRS,CASLS 851
130159,CASEE,643,CASEE 643,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 643
130183,CASEE,712,CASEE 712,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 712
131500,CASHI,819,CASHI 819,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 819
129378,CASBI,983,CASBI 983,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 983
132910,CASPO,941,CASPO 941,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 941
129641,CASCN,760,CASCN 760,GRS,CASNE,GRAD,2024,Graduate,CASNE,CASCN 760
132737,CASPH,881,CASPH 881,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 881
129857,CASEC,745,CASEC 745,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 745
133264,CASPY,902,CASPY 902,GRS,CASPY,GRAD,2024,Graduate,CASPY,CASPY 902
131373,CASHI,705,CASHI 705,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 705
133379,CASRN,622,CASRN 622,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 622
130007,CASEC,916,CASEC 916,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 916
131077,CASGE,845,CASGE 845,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASGE 845
129294,CASBI,904,CASBI 904,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 904
129341,CASBI,928,CASBI 928,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 928
132170,CASLX,666,CASLX 666,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 666
132209,CASLX,801,CASLX 801,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 801
128759,CASAN,710,CASAN 710,GRS,CASAN,GRAD,2024,Graduate,CASAN,CASAN 710
133541,CASRN,796,CASRN 796,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 796
133906,CASXL,743,CASXL 743,GRS,SUM,GRAD,2024,Graduate,SUM,CASXL 743
129746,CASCS,950,CASCS 950,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 950
129819,CASEC,711,CASEC 711,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 711
133751,CASSO,836,CASSO 836,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 836
130029,CASEC,932,CASEC 932,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 932
132369,CASMA,792,CASMA 792,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 792
130641,CASEN,792,CASEN 792,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 792
130723,CASEN,834,CASEN 834,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 834
129852,CASEC,742,CASEC 742,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 742
133203,CASPY,744,CASPY 744,GRS,CASPY,GRAD,2024,Graduate,CASPY,CASPY 744
133218,CASPY,789,CASPY 789,GRS,CASPY,GRAD,2024,Graduate,CASPY,CASPY 789
131371,CASHI,704,CASHI 704,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 704
131414,CASHI,749,CASHI 749,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 749
131416,CASHI,750,CASHI 750,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 750
133410,CASRN,643,CASRN 643,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 643
133465,CASRN,698,CASRN 698,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 698
131070,CASGE,835,CASGE 835,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASGE 835
131073,CASGE,838,CASGE 838,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASGE 838
133686,CASSO,803,CASSO 803,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 803
129290,CASBI,902,CASBI 902,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 902
129316,CASBI,915,CASBI 915,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 915
129332,CASBI,925,CASBI 925,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 925
132165,CASLX,659,CASLX 659,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 659
132194,CASLX,709,CASLX 709,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 709
132198,CASLX,732,CASLX 732,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 732
132213,CASLX,951S,CASLX 951S,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 951S
132232,CASLY,770,CASLY 770,GRS,CASWL,GRAD,2024,Graduate,CASWL,CASLY 770
132250,CASMA,666,CASMA 666,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 666
132256,CASMA,679,CASMA 679,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 679
128792,CASAN,744,CASAN 744,GRS,CASAN,GRAD,2024,Graduate,CASAN,CASAN 744
133494,CASRN,741,CASRN 741,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 741
133515,CASRN,760,CASRN 760,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 760
133523,CASRN,768,CASRN 768,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 768
133603,CASRN,979,CASRN 979,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 979
133904,CASXL,741,CASXL 741,GRS,SUM,GRAD,2024,Graduate,SUM,CASXL 741
129725,CASCS,931,CASCS 931,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 931
129765,CASCS,981,CASCS 981,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 981
129769,CASCS,983,CASCS 983,GRS,CASCS,GRAD,2024,Graduate,CASCS,CASCS 983
131593,CASHI,863,CASHI 863,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 863
129535,CASCH,985,CASCH 985,GRS,CASCH,GRAD,2024,Graduate,CASCH,CASCH 985
131749,CASHI,984,CASHI 984,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 984
130025,CASEC,931,CASEC 931,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 931
128673,CASAM,730,CASAM 730,GRS,CASAM,GRAD,2024,Graduate,CASAM,CASAM 730
130763,CASEN,843,CASEN 843,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 843
132416,CASMA,911,CASMA 911,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 911
130195,CASEE,805,CASEE 805,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 805
130267,CASEI,704,CASEI 704,GRS,CASEI,GRAD,2024,Graduate,CASEI,CASEI 704
130275,CASEI,985,CASEI 985,GRS,CASEI,GRAD,2024,Graduate,CASEI,CASEI 985
130314,CASEN,705,CASEN 705,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 705
132539,CASMB,982,CASMB 982,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASMB 982
132569,CASNE,801,CASNE 801,GRS,CASNE,GRAD,2024,Graduate,CASNE,CASNE 801
130884,CASES,656,CASES 656,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASES 656
132873,CASPO,853,CASPO 853,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 853
128570,CASAH,802,CASAH 802,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 802
128577,CASAH,813,CASAH 813,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 813
129422,CASCH,635,CASCH 635,GRS,CASCH,GRAD,2024,Graduate,CASCH,CASCH 635
132998,CASPS,762,CASPS 762,GRS,CASPS,GRAD,2024,Graduate,CASPS,CASPS 762
129663,CASCN,945,CASCN 945,GRS,CASNE,GRAD,2024,Graduate,CASNE,CASCN 945
132781,CASPO,705,CASPO 705,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 705
129179,CASBI,663,CASBI 663,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 663
133415,CASRN,647,CASRN 647,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 647
133688,CASSO,804,CASSO 804,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 804
132225,CASLY,613,CASLY 613,GRS,CASWL,GRAD,2024,Graduate,CASWL,CASLY 613
128799,CASAN,760,CASAN 760,GRS,CASAN,GRAD,2024,Graduate,CASAN,CASAN 760
133893,CASST,984,CASST 984,GRS,SAB,GRAD,2024,Graduate,SAB,CASST 984
129500,CASCH,801,CASCH 801,GRS,CASCH,GRAD,2024,Graduate,CASCH,CASCH 801
131718,CASHI,907,CASHI 907,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 907
130107,CASEC,978,CASEC 978,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 978
131971,CASIR,985,CASIR 985,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 985
128428,CASAA,986,CASAA 986,GRS,CASAA,GRAD,2024,Graduate,CASAA,CASAA 986
131944,CASIR,901S,CASIR 901S,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 901S
132151,CASLX,611,CASLX 611,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 611
130161,CASEE,645,CASEE 645,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 645
130304,CASEN,694,CASEN 694,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 694
132491,CASMA,976S,CASMA 976S,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 976S
132527,CASMB,701,CASMB 701,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASMB 701
129050,CASAS,902,CASAS 902,GRS,CASAS,GRAD,2024,Graduate,CASAS,CASAS 902
130534,CASEN,771,CASEN 771,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 771
132054,CASLF,952,CASLF 952,GRS,CASRS,GRAD,2024,Graduate,CASRS,CASLF 952
132077,CASLJ,660,CASLJ 660,GRS,CASWL,GRAD,2024,Graduate,CASWL,CASLJ 660
132080,CASLJ,951,CASLJ 951,GRS,CASWL,GRAD,2024,Graduate,CASWL,CASLJ 951
132108,CASLN,952,CASLN 952,GRS,CASWL,GRAD,2024,Graduate,CASWL,CASLN 952
132141,CASLS,952S,CASLS 952S,GRS,CASRS,GRAD,2024,Graduate,CASRS,CASLS 952S
132142,CASLS,952,CASLS 952,GRS,CASRS,GRAD,2024,Graduate,CASRS,CASLS 952
132156,CASLX,628,CASLX 628,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 628
132159,CASLX,642,CASLX 642,GRS,CASLX,GRAD,2024,Graduate,CASLX,CASLX 642
128844,CASAN,982,CASAN 982,GRS,CASAN,GRAD,2024,Graduate,CASAN,CASAN 982
128846,CASAN,983,CASAN 983,GRS,CASAN,GRAD,2024,Graduate,CASAN,CASAN 983
128847,CASAN,984,CASAN 984,GRS,CASAN,GRAD,2024,Graduate,CASAN,CASAN 984
128905,CASAR,770,CASAR 770,GRS,CASAR,GRAD,2024,Graduate,CASAR,CASAR 770
132387,CASMA,843,CASMA 843,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 843
132403,CASMA,884,CASMA 884,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 884
132413,CASMA,905,CASMA 905,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 905
132420,CASMA,913,CASMA 913,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 913
132425,CASMA,918,CASMA 918,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 918
132438,CASMA,928,CASMA 928,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 928
132442,CASMA,931,CASMA 931,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 931
132445,CASMA,932,CASMA 932,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 932
132466,CASMA,959,CASMA 959,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 959
128528,CASAH,782,CASAH 782,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 782
130140,CASEC,997,CASEC 997,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 997
130193,CASEE,795,CASEE 795,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 795
130213,CASEE,910,CASEE 910,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 910
130224,CASEE,928,CASEE 928,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 928
130230,CASEE,934,CASEE 934,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 934
130242,CASEE,954,CASEE 954,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 954
130243,CASEE,955,CASEE 955,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 955
130272,CASEI,982,CASEI 982,GRS,CASEI,GRAD,2024,Graduate,CASEI,CASEI 982
130273,CASEI,983,CASEI 983,GRS,CASEI,GRAD,2024,Graduate,CASEI,CASEI 983
130278,CASEN,606,CASEN 606,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 606
131897,CASIR,761,CASIR 761,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 761
128711,CASAM,867,CASAM 867,GRS,CASAM,GRAD,2024,Graduate,CASAM,CASAM 867
130562,CASEN,776,CASEN 776,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 776
128927,CASAR,815,CASAR 815,GRS,CASAR,GRAD,2024,Graduate,CASAR,CASAR 815
132448,CASMA,941,CASMA 941,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 941
128506,CASAH,769,CASAH 769,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 769
130270,CASEI,902,CASEI 902,GRS,CASEI,GRAD,2024,Graduate,CASEI,CASEI 902
130288,CASEN,675,CASEN 675,GRS,CASEN,GRAD,2024,Graduate,CASEN,CASEN 675
132576,CASNE,983,CASNE 983,GRS,CASNE,GRAD,2024,Graduate,CASNE,CASNE 983
132604,CASPH,622,CASPH 622,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 622
132618,CASPH,641,CASPH 641,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 641
132628,CASPH,653,CASPH 653,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 653
133134,CASPS,974,CASPS 974,GRS,CASPS,GRAD,2024,Graduate,CASPS,CASPS 974
129080,CASAS,984,CASAS 984,GRS,CASAS,GRAD,2024,Graduate,CASAS,CASAS 984
129363,CASBI,939,CASBI 939,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 939
129411,CASCH,624,CASCH 624,GRS,CASCH,GRAD,2024,Graduate,CASCH,CASCH 624
132920,CASPO,971S,CASPO 971S,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 971S
132982,CASPS,737,CASPS 737,GRS,CASPS,GRAD,2024,Graduate,CASPS,CASPS 737
133032,CASPS,821,CASPS 821,GRS,CASPS,GRAD,2024,Graduate,CASPS,CASPS 821
129594,CASCL,791,CASCL 791,GRS,CASCL,GRAD,2024,Graduate,CASCL,CASCL 791
129643,CASCN,780,CASCN 780,GRS,CASNE,GRAD,2024,Graduate,CASNE,CASCN 780
129660,CASCN,936,CASCN 936,GRS,CASNE,GRAD,2024,Graduate,CASNE,CASCN 936
132654,CASPH,674,CASPH 674,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 674
132753,CASPH,981,CASPH 981,GRS,CASPH,GRAD,2024,Graduate,CASPH,CASPH 981
129835,CASEC,721,CASEC 721,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 721
131640,CASHI,877,CASHI 877,GRS,CASHI,GRAD,2024,Graduate,CASHI,CASHI 877
133183,CASPY,713,CASPY 713,GRS,CASPY,GRAD,2024,Graduate,CASPY,CASPY 713
129170,CASBI,649,CASBI 649,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 649
129202,CASBI,681,CASBI 681,GRS,CASBI,GRAD,2024,Graduate,CASBI,CASBI 681
133398,CASRN,636,CASRN 636,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 636
133473,CASRN,710,CASRN 710,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 710
130003,CASEC,914,CASEC 914,GRS,CASEC,GRAD,2024,Graduate,CASEC,CASEC 914
133637,CASSO,701,CASSO 701,GRS,CASSO,GRAD,2024,Graduate,CASSO,CASSO 701
132286,CASMA,725,CASMA 725,GRS,CASMA,GRAD,2024,Graduate,CASMA,CASMA 725
128424,CASAA,984,CASAA 984,GRS,CASAA,GRAD,2024,Graduate,CASAA,CASAA 984
131840,CASIR,722,CASIR 722,GRS,PAR,GRAD,2024,Graduate,PAR,CASIR 722
128731,CASAM,982,CASAM 982,GRS,CASAM,GRAD,2024,Graduate,CASAM,CASAM 982
132062,CASLG,661,CASLG 661,GRS,CASWL,GRAD,2024,Graduate,CASWL,CASLG 661
132099,CASLL,982,CASLL 982,GRS,CASRS,GRAD,2024,Graduate,CASRS,CASLL 982
130151,CASEE,623,CASEE 623,GRS,CASEE,GRAD,2024,Graduate,CASEE,CASEE 623
132556,CASMU,986,CASMU 986,GRS,CASMU,GRAD,2024,Graduate,CASMU,CASMU 986
128575,CASAH,805,CASAH 805,GRS,CASAH,GRAD,2024,Graduate,CASAH,CASAH 805
133361,CASRN,607,CASRN 607,GRS,CASRN,GRAD,2024,Graduate,CASRN,CASRN 607
129415,CASCH,628,CASCH 628,GRS,CASCH,GRAD,2024,Graduate,CASCH,CASCH 628
132914,CASPO,951,CASPO 951,GRS,CASPO,GRAD,2024,Graduate,CASPO,CASPO 951
